Retail Order Id,Order Id,Order Date,Ship Date,Ship Mode Id,Customer Id,Postal Code,Retail Sales People Id,Product Id,Returned,Ship Status,Sales,Quantity,Profit,Cost,Days
9498,CA-2017-118213,2017-05-11,2017-07-11,3,AB-10060,46142,3,OFF-PA-10002615,Not,Late,4.41,1,2.0286,2.3814,61
9499,CA-2017-118213,2017-05-11,2017-07-11,3,AB-10060,46142,3,OFF-PA-10000565,Not,Late,167.94,3,82.2906,85.6494,61
9500,CA-2017-118213,2017-05-11,2017-07-11,3,AB-10060,46142,3,OFF-PA-10003673,Not,Late,67.8,10,31.188,36.612,61
9501,CA-2016-149237,2016-05-26,2016-05-30,2,CM-12235,53209,3,FUR-FU-10002088,Not,On-Time,26.94,3,11.3148,15.6252,4
9502,US-2015-158589,2015-11-20,2015-11-24,2,KW-16570,94109,2,FUR-FU-10001546,Not,On-Time,32.04,3,8.01,24.03,4
9503,CA-2016-101329,2016-04-22,2016-04-29,2,MM-17920,13440,4,OFF-AR-10000614,Not,Late,32.13,9,8.3538,23.7762,7
9504,CA-2016-101329,2016-04-22,2016-04-29,2,MM-17920,13440,4,OFF-AR-10003190,Not,Late,2.88,1,0.8064,2.0736,7
9505,CA-2016-113607,2016-10-14,2016-10-18,2,PW-19030,10009,4,TEC-PH-10004094,Not,On-Time,1091.93,7,272.9825,818.9475,4
9506,CA-2016-113607,2016-10-14,2016-10-18,2,PW-19030,10009,4,OFF-PA-10001970,Not,On-Time,111.96,2,54.8604,57.0996,4
9507,CA-2014-149104,2014-05-04,2014-07-04,1,RD-19900,48127,3,OFF-AR-10002952,Not,Late,26.7,2,7.476,19.224,61
9508,CA-2014-149104,2014-05-04,2014-07-04,1,RD-19900,48127,3,OFF-BI-10004209,Not,Late,40.2,5,18.09,22.11,61
9509,CA-2014-149104,2014-05-04,2014-07-04,1,RD-19900,48127,3,OFF-AR-10004685,Not,Late,13.89,3,4.5837,9.3063,61
9510,CA-2014-149104,2014-05-04,2014-07-04,1,RD-19900,48127,3,OFF-ST-10000991,Not,Late,689.82,6,20.6946,669.1254,61
9511,CA-2016-105263,2016-06-08,2016-11-08,2,LM-17065,10024,4,OFF-AR-10002399,Not,Late,38.34,9,15.7194,22.6206,153
9512,CA-2014-130575,2014-12-14,2014-12-16,3,CS-11845,60623,3,OFF-BI-10002353,Not,On-Time,9.264,3,-13.896,23.16,2
9513,CA-2017-142461,2017-05-30,2017-05-30,1,KT-16480,75217,3,FUR-BO-10001811,Not,On-Time,204.6664,1,-6.0196,210.686,0
9514,CA-2016-125220,2016-10-14,2016-10-19,2,BE-11410,54915,3,TEC-AC-10003033,Not,On-Time,1649.75,5,544.4175,1105.3325,5
9515,CA-2014-100293,2014-03-14,2014-03-18,2,NF-18475,32216,1,OFF-PA-10000176,Not,On-Time,91.056,6,31.8696,59.1864,4
9516,CA-2014-154165,2014-02-17,2014-02-24,2,DL-13315,60653,3,OFF-AR-10003631,Not,Late,54.208,14,8.8088,45.3992,7
9517,CA-2015-123939,2015-08-24,2015-08-26,1,MS-17710,43402,4,TEC-PH-10000923,Not,On-Time,26.982,3,4.0473,22.9347,2
9518,CA-2015-123939,2015-08-24,2015-08-26,1,MS-17710,43402,4,OFF-LA-10003190,Not,On-Time,6.912,3,2.5056,4.4064,2
9519,CA-2015-123939,2015-08-24,2015-08-26,1,MS-17710,43402,4,OFF-ST-10003208,Not,On-Time,435.504,3,48.9942,386.5098,2
9520,US-2017-104451,2017-08-05,2017-12-05,1,MM-18055,94110,2,OFF-AP-10000692,Not,Late,81.08,4,22.7024,58.3776,122
9521,CA-2016-101189,2016-04-02,2016-09-02,2,JB-15400,90049,2,OFF-ST-10004180,Not,Late,93.02,2,3.7208,89.2992,153
9522,CA-2014-169446,2014-12-19,2014-12-25,2,SG-20605,60623,3,TEC-PH-10002817,Not,Late,323.976,3,36.4473,287.5287,6
9523,CA-2014-169446,2014-12-19,2014-12-25,2,SG-20605,60623,3,OFF-PA-10000295,Not,Late,15.552,3,5.4432,10.1088,6
9524,CA-2014-169446,2014-12-19,2014-12-25,2,SG-20605,60623,3,OFF-ST-10000419,Not,Late,32.592,3,-7.7406,40.3326,6
9525,CA-2017-156958,2017-05-12,2017-06-12,3,PB-18805,98115,2,OFF-BI-10001524,Yes,Late,83.92,5,29.372,54.548,31
9526,CA-2017-156958,2017-05-12,2017-06-12,3,PB-18805,98115,2,FUR-FU-10003268,Yes,Late,199.9,5,39.98,159.92,31
9527,CA-2017-156958,2017-05-12,2017-06-12,3,PB-18805,98115,2,TEC-PH-10000148,Yes,Late,31.176,3,-7.0146,38.1906,31
9528,CA-2017-156958,2017-05-12,2017-06-12,3,PB-18805,98115,2,OFF-BI-10001543,Yes,Late,172.752,6,60.4632,112.2888,31
9529,CA-2017-156958,2017-05-12,2017-06-12,3,PB-18805,98115,2,OFF-BI-10002071,Yes,Late,9.296,2,3.0212,6.2748,31
9530,CA-2017-101637,2017-03-24,2017-03-25,4,AC-10615,77705,3,OFF-ST-10002352,Not,On-Time,12.768,2,0.9576,11.8104,1
9531,CA-2017-111759,2017-08-07,2017-12-07,2,MR-17545,98103,2,OFF-PA-10003127,Not,Late,52.76,2,24.2696,28.4904,122
9532,CA-2017-102729,2017-10-26,2017-10-31,2,BF-11215,75217,3,OFF-ST-10000464,Not,On-Time,55.616,2,5.5616,50.0544,5
9533,CA-2016-116596,2016-10-27,2016-10-31,2,BW-11200,10011,4,FUR-CH-10000553,Not,On-Time,427.644,14,80.7772,346.8668,4
9534,CA-2016-116596,2016-10-27,2016-10-31,2,BW-11200,10011,4,OFF-FA-10000134,Not,On-Time,40.67,7,12.6077,28.0623,4
9535,CA-2016-116596,2016-10-27,2016-10-31,2,BW-11200,10011,4,OFF-ST-10000636,Not,On-Time,33.48,2,1.3392,32.1408,4
9536,CA-2016-116596,2016-10-27,2016-10-31,2,BW-11200,10011,4,OFF-BI-10002949,Not,On-Time,9.728,2,3.2832,6.4448,4
9537,CA-2017-124191,2017-12-06,2017-12-06,1,TS-21610,60610,3,FUR-FU-10002364,Not,On-Time,8.856,3,-6.8634,15.7194,0
9538,CA-2016-148747,2016-09-25,2016-09-27,3,AS-10045,94110,2,FUR-BO-10002613,Not,On-Time,477.666,2,84.294,393.372,2
9539,US-2017-169488,2017-07-09,2017-09-09,3,AA-10375,2908,4,OFF-PA-10002659,Not,Late,16.9,5,7.774,9.126,62
9540,US-2017-169488,2017-07-09,2017-09-09,3,AA-10375,2908,4,OFF-PA-10000157,Not,Late,39.96,2,18.7812,21.1788,62
9541,CA-2015-135727,2015-11-05,2015-11-05,1,PS-18970,85023,2,FUR-CH-10004540,Not,On-Time,191.968,7,16.7972,175.1708,0
9542,CA-2015-135251,2015-06-08,2015-10-08,2,RP-19270,77095,3,OFF-LA-10004544,Not,Late,35.52,3,13.32,22.2,122
9543,CA-2015-135251,2015-06-08,2015-10-08,2,RP-19270,77095,3,OFF-BI-10001097,Not,Late,6.23,5,-9.6565,15.8865,122
9544,CA-2015-135251,2015-06-08,2015-10-08,2,RP-19270,77095,3,OFF-PA-10003302,Not,Late,56.704,2,19.1376,37.5664,122
9545,CA-2015-135251,2015-06-08,2015-10-08,2,RP-19270,77095,3,FUR-BO-10003965,Not,Late,369.1992,3,-114.0174,483.2166,122
9546,CA-2014-166590,2014-10-29,2014-10-29,2,NC-18625,47201,3,TEC-AC-10003433,Not,On-Time,1.98,2,0.891,1.089,0
9547,CA-2014-166590,2014-10-29,2014-10-29,2,NC-18625,47201,3,OFF-PA-10000482,Not,On-Time,75.88,2,35.6636,40.2164,0
9548,CA-2016-131744,2016-06-18,2016-06-20,1,SC-20770,19134,4,OFF-PA-10004610,Not,On-Time,6.848,2,2.14,4.708,2
9549,CA-2016-131744,2016-06-18,2016-06-20,1,SC-20770,19134,4,OFF-BI-10003910,Not,On-Time,4.626,2,-3.855,8.481,2
9550,CA-2016-131744,2016-06-18,2016-06-20,1,SC-20770,19134,4,OFF-AP-10001394,Not,On-Time,453.6,3,90.72,362.88,2
9551,CA-2015-160864,2015-03-05,2015-06-05,3,NF-18595,95123,2,OFF-BI-10004654,Not,Late,13.848,3,5.193,8.655,92
9552,CA-2015-147690,2015-10-11,2015-11-14,2,SC-20020,19140,4,OFF-ST-10001526,Not,Late,577.584,6,43.3188,534.2652,34
9553,CA-2015-163923,2015-05-30,2015-05-30,2,BD-11560,22153,1,TEC-AC-10000358,Not,On-Time,151.96,4,36.4704,115.4896,0
9554,CA-2016-125724,2016-09-22,2016-09-27,2,SM-20950,80020,2,FUR-FU-10000246,Not,On-Time,68.432,7,8.554,59.878,5
9555,CA-2015-111612,2015-11-28,2015-11-28,2,EB-14110,43229,4,FUR-FU-10003799,Not,On-Time,71.12,5,9.779,61.341,0
9556,CA-2015-111612,2015-11-28,2015-11-28,2,EB-14110,43229,4,OFF-FA-10003021,Not,On-Time,3.008,2,0.564,2.444,0
9557,CA-2015-156853,2015-03-12,2015-05-12,1,HP-14815,3301,4,OFF-PA-10003656,Not,Late,184.66,7,84.9436,99.7164,61
9558,CA-2014-103086,2014-10-17,2014-10-19,1,EB-14170,77095,3,FUR-FU-10004586,Not,On-Time,5.312,2,-1.5936,6.9056,2
9559,CA-2016-129280,2016-03-05,2016-05-05,3,SM-20905,43055,4,TEC-AC-10003832,Not,Late,132.52,5,34.7865,97.7335,61
9560,CA-2016-129280,2016-03-05,2016-05-05,3,SM-20905,43055,4,OFF-ST-10002554,Not,Late,195.64,5,-44.019,239.659,61
9561,CA-2016-129280,2016-03-05,2016-05-05,3,SM-20905,43055,4,FUR-FU-10001876,Not,Late,51.968,2,10.3936,41.5744,61
9562,CA-2016-129280,2016-03-05,2016-05-05,3,SM-20905,43055,4,TEC-AC-10002637,Not,Late,431.976,3,-75.5958,507.5718,61
9563,CA-2016-129280,2016-03-05,2016-05-05,3,SM-20905,43055,4,TEC-MA-10003589,Not,Late,224.937,3,-164.9538,389.8908,61
9564,CA-2016-129280,2016-03-05,2016-05-05,3,SM-20905,43055,4,OFF-LA-10000081,Not,Late,6.0,2,2.1,3.9,61
9565,CA-2015-161242,2015-01-06,2015-08-06,2,CG-12040,90045,2,OFF-PA-10001838,Not,Late,11.76,2,5.7624,5.9976,212
9566,CA-2014-130428,2014-03-31,2014-03-31,4,TG-21640,33614,1,FUR-CH-10002965,Not,On-Time,1125.488,7,98.4802,1027.0078,0
9567,CA-2014-130428,2014-03-31,2014-03-31,4,TG-21640,33614,1,OFF-BI-10001636,Not,On-Time,12.645,5,-10.116,22.761,0
9568,CA-2014-130428,2014-03-31,2014-03-31,4,TG-21640,33614,1,OFF-AR-10004027,Not,On-Time,4.032,2,1.0584,2.9736,0
9569,CA-2017-104388,2017-05-07,2017-07-07,3,DK-12835,68025,3,TEC-PH-10002293,Not,Late,79.96,4,22.3888,57.5712,61
9570,CA-2015-113131,2015-09-24,2015-09-24,4,MB-17305,43229,4,OFF-BI-10003196,Not,On-Time,6.732,6,-4.488,11.22,0
9571,CA-2015-113131,2015-09-24,2015-09-24,4,MB-17305,43229,4,OFF-ST-10001172,Not,On-Time,33.568,2,1.6784,31.8896,0
9572,CA-2015-113131,2015-09-24,2015-09-24,4,MB-17305,43229,4,OFF-EN-10003068,Not,On-Time,15.84,2,5.544,10.296,0
9573,CA-2015-113131,2015-09-24,2015-09-24,4,MB-17305,43229,4,OFF-LA-10003510,Not,On-Time,24.424,1,7.9378,16.4862,0
9574,CA-2015-113131,2015-09-24,2015-09-24,4,MB-17305,43229,4,OFF-AR-10003504,Not,On-Time,17.12,5,1.926,15.194,0
9575,CA-2015-148495,2015-08-13,2015-08-13,4,SF-20065,91767,2,FUR-FU-10001889,Not,On-Time,31.56,3,10.4148,21.1452,0
9576,CA-2015-143147,2015-05-26,2015-05-28,1,PS-18760,78207,3,FUR-CH-10000863,Not,On-Time,105.686,1,-28.6862,134.3722,2
9577,CA-2015-143147,2015-05-26,2015-05-28,1,PS-18760,78207,3,TEC-MA-10004679,Not,On-Time,399.54,2,-79.908,479.448,2
9578,CA-2015-143147,2015-05-26,2015-05-28,1,PS-18760,78207,3,FUR-CH-10004754,Not,On-Time,104.93,5,-4.497,109.427,2
9579,CA-2017-152975,2017-09-14,2017-09-16,3,RB-19705,10035,4,TEC-PH-10004586,Not,On-Time,1079.85,3,323.955,755.895,2
9580,CA-2017-152975,2017-09-14,2017-09-16,3,RB-19705,10035,4,OFF-ST-10001370,Not,On-Time,70.98,1,3.549,67.431,2
9581,CA-2017-152975,2017-09-14,2017-09-16,3,RB-19705,10035,4,OFF-AR-10001988,Not,On-Time,29.95,5,8.6855,21.2645,2
9582,CA-2017-152975,2017-09-14,2017-09-16,3,RB-19705,10035,4,FUR-CH-10003298,Not,On-Time,589.41,5,-6.549,595.959,2
9583,CA-2016-107475,2016-07-06,2016-11-06,2,RS-19870,19120,4,OFF-FA-10002988,Not,Late,9.648,6,3.4974,6.1506,123
9584,CA-2017-116127,2017-06-25,2017-06-27,1,SB-20185,10024,4,FUR-BO-10002213,Not,On-Time,400.784,1,-5.0098,405.7938,2
9585,CA-2017-132584,2017-08-26,2017-08-27,3,HJ-14875,48234,3,OFF-ST-10000344,Not,On-Time,53.72,4,13.9672,39.7528,1
9586,CA-2016-160598,2016-08-26,2016-08-28,3,SV-20815,33142,1,OFF-PA-10002319,Not,On-Time,31.008,1,11.2404,19.7676,2
9587,CA-2016-108630,2016-11-18,2016-11-18,4,BE-11410,94521,2,OFF-BI-10002437,Not,On-Time,61.12,5,22.156,38.964,0
9588,US-2017-129203,2017-04-17,2017-04-22,2,BM-11575,60653,3,OFF-ST-10001418,Not,On-Time,195.136,4,-43.9056,239.0416,5
9589,CA-2017-110940,2017-07-23,2017-07-28,2,AZ-10750,60090,3,OFF-AR-10000380,Not,On-Time,121.536,4,15.192,106.344,5
9590,CA-2014-119172,2014-11-05,2014-11-05,2,HD-14785,60610,3,OFF-PA-10003036,Not,On-Time,17.472,3,5.6784,11.7936,0
9591,CA-2014-119172,2014-11-05,2014-11-05,2,HD-14785,60610,3,OFF-BI-10002026,Not,On-Time,104.58,9,-172.557,277.137,0
9592,US-2016-105452,2016-07-28,2016-07-28,2,BF-11005,77506,3,FUR-FU-10003691,Not,On-Time,24.7,5,-9.88,34.58,0
9593,US-2016-105452,2016-07-28,2016-07-28,2,BF-11005,77506,3,FUR-FU-10003806,Not,On-Time,302.72,5,-378.4,681.12,0
9594,CA-2017-108931,2017-09-14,2017-09-19,2,HZ-14950,10024,4,OFF-PA-10002741,Yes,On-Time,8.56,2,3.852,4.708,5
9595,CA-2017-108931,2017-09-14,2017-09-19,2,HZ-14950,10024,4,OFF-PA-10003845,Yes,On-Time,11.56,2,5.6644,5.8956,5
9596,CA-2017-104619,2017-01-24,2017-01-29,2,KD-16495,95123,2,OFF-AP-10001492,Not,On-Time,25.86,3,6.7236,19.1364,5
9597,CA-2017-104619,2017-01-24,2017-01-29,2,KD-16495,95123,2,OFF-BI-10004318,Not,On-Time,276.784,2,89.9548,186.8292,5
9598,CA-2017-104619,2017-01-24,2017-01-29,2,KD-16495,95123,2,TEC-PH-10000193,Not,On-Time,110.352,3,8.2764,102.0756,5
9599,CA-2015-149517,2015-09-19,2015-09-23,2,FC-14245,95823,2,FUR-FU-10003464,Not,On-Time,60.84,3,19.4688,41.3712,4
9600,CA-2015-116841,2015-04-14,2015-04-18,2,TP-21130,97477,2,OFF-AP-10002403,Not,On-Time,35.208,1,2.6406,32.5674,4
9601,CA-2017-107797,2017-08-05,2017-11-05,1,EB-13705,76063,3,OFF-PA-10003848,Not,Late,41.472,8,14.5152,26.9568,92
9602,CA-2016-117604,2016-04-09,2016-09-09,2,JP-15520,72401,1,OFF-PA-10001357,Not,Late,239.5,5,114.96,124.54,153
9603,CA-2014-130155,2014-05-19,2014-05-22,3,TD-20995,23464,1,OFF-SU-10004737,Not,Late,34.2,5,9.234,24.966,3
9604,CA-2016-129861,2016-06-17,2016-06-23,2,DM-13345,14609,4,FUR-TA-10003715,Not,Late,376.866,3,-213.5574,590.4234,6
9605,CA-2015-138625,2015-02-11,2015-05-11,3,EG-13900,23320,1,OFF-AP-10003099,Not,Late,197.72,4,55.3616,142.3584,89
9606,US-2017-122672,2017-04-11,2017-09-11,2,HG-14965,43130,4,TEC-AC-10002323,Not,Late,70.72,4,-6.188,76.908,153
9607,US-2017-122672,2017-04-11,2017-09-11,2,HG-14965,43130,4,OFF-ST-10002344,Not,Late,194.352,3,-43.7292,238.0812,153
9608,CA-2017-117128,2017-05-12,2017-08-12,1,BF-11080,10024,4,OFF-PA-10000007,Not,Late,21.6,6,9.936,11.664,92
9609,CA-2017-117128,2017-05-12,2017-08-12,1,BF-11080,10024,4,OFF-LA-10000248,Not,Late,11.07,3,5.2029,5.8671,92
9610,CA-2016-130638,2016-05-16,2016-05-19,1,SC-20095,90045,2,FUR-FU-10002116,Yes,On-Time,282.84,4,19.7988,263.0412,3
9611,CA-2016-130638,2016-05-16,2016-05-19,1,SC-20095,90045,2,OFF-LA-10002195,Yes,On-Time,27.72,9,13.3056,14.4144,3
9612,CA-2017-144365,2017-10-24,2017-10-30,2,CS-11950,39212,1,OFF-FA-10000735,Not,Late,11.68,4,5.256,6.424,6
9613,CA-2016-110086,2016-09-18,2016-09-22,2,BD-11320,95695,2,TEC-PH-10001299,Not,On-Time,239.984,2,23.9984,215.9856,4
9614,CA-2014-128524,2014-11-11,2014-11-13,3,MZ-17515,98115,2,OFF-AP-10002892,Not,On-Time,22.98,1,6.894,16.086,2
9615,CA-2014-128524,2014-11-11,2014-11-13,3,MZ-17515,98115,2,TEC-AC-10002718,Not,On-Time,102.13,7,15.3195,86.8105,2
9616,CA-2014-128524,2014-11-11,2014-11-13,3,MZ-17515,98115,2,OFF-BI-10003527,Not,On-Time,2033.584,2,762.594,1270.99,2
9617,CA-2016-140256,2016-08-22,2016-08-29,2,PW-19030,90049,2,OFF-AR-10002255,Not,Late,5.76,2,1.6704,4.0896,7
9618,CA-2017-160633,2017-11-16,2017-11-21,2,BS-11380,43402,4,TEC-CO-10002095,Not,On-Time,899.982,3,74.9985,824.9835,5
9619,CA-2017-160633,2017-11-16,2017-11-21,2,BS-11380,43402,4,OFF-AR-10004022,Not,On-Time,86.352,3,5.397,80.955,5
9620,CA-2017-160633,2017-11-16,2017-11-21,2,BS-11380,43402,4,TEC-AC-10002335,Not,On-Time,139.96,5,-1.7495,141.7095,5
9621,CA-2014-115133,2014-09-26,2014-09-30,2,DA-13450,43130,4,OFF-AP-10001634,Not,On-Time,16.704,6,1.2528,15.4512,4
9622,CA-2014-115133,2014-09-26,2014-09-30,2,DA-13450,43130,4,TEC-AC-10002370,Not,On-Time,3.152,2,0.4728,2.6792,4
9623,CA-2014-115133,2014-09-26,2014-09-30,2,DA-13450,43130,4,OFF-PA-10000174,Not,On-Time,32.896,4,11.1024,21.7936,4
9624,CA-2017-137449,2017-06-29,2017-06-30,3,ME-17725,75220,3,OFF-AP-10000240,Not,On-Time,21.392,2,-54.5496,75.9416,1
9625,CA-2017-137449,2017-06-29,2017-06-30,3,ME-17725,75220,3,FUR-TA-10002855,Not,On-Time,307.314,3,-39.5118,346.8258,1
9626,CA-2017-137449,2017-06-29,2017-06-30,3,ME-17725,75220,3,FUR-BO-10000780,Not,On-Time,409.9992,3,-96.4704,506.4696,1
9627,CA-2017-103520,2017-09-23,2017-09-25,3,MH-17785,79424,3,OFF-PA-10001846,Not,On-Time,9.248,2,3.3524,5.8956,2
9628,CA-2014-139283,2014-11-23,2014-11-27,2,BT-11440,48227,3,OFF-BI-10002049,Not,On-Time,14.67,3,6.7482,7.9218,4
9629,CA-2014-118192,2014-01-13,2014-01-18,2,MM-17920,43055,4,OFF-PA-10002947,Not,On-Time,37.408,7,13.0928,24.3152,5
9630,CA-2014-118192,2014-01-13,2014-01-18,2,MM-17920,43055,4,OFF-BI-10003476,Not,On-Time,3.438,2,-2.5212,5.9592,5
9631,CA-2016-168844,2016-05-31,2016-06-06,2,NM-18520,10011,4,OFF-BI-10002609,Not,Late,7.152,3,2.3244,4.8276,6
9632,CA-2016-168844,2016-05-31,2016-06-06,2,NM-18520,10011,4,TEC-PH-10003215,Not,Late,179.7,6,88.053,91.647,6
9633,CA-2017-154809,2017-02-13,2017-02-17,2,MH-17455,55407,3,OFF-AP-10004785,Not,On-Time,90.64,8,38.9752,51.6648,4
9634,CA-2014-151330,2014-10-14,2014-10-17,3,TC-21295,2149,4,TEC-AC-10000865,Not,Late,177.0,3,30.09,146.91,3
9635,CA-2014-151330,2014-10-14,2014-10-17,3,TC-21295,2149,4,OFF-ST-10000615,Not,Late,79.45,7,22.246,57.204,3
9636,CA-2014-151330,2014-10-14,2014-10-17,3,TC-21295,2149,4,FUR-CH-10000749,Not,Late,1628.82,9,260.6112,1368.2088,3
9637,CA-2014-124702,2014-11-18,2014-11-25,2,MH-17785,98105,2,FUR-FU-10003553,Not,Late,137.54,2,55.016,82.524,7
9638,CA-2014-124702,2014-11-18,2014-11-25,2,MH-17785,98105,2,FUR-TA-10003008,Not,Late,730.2,4,94.926,635.274,7
9639,US-2017-125808,2017-12-11,2017-12-11,1,EP-13915,90032,2,OFF-PA-10001846,Not,On-Time,11.56,2,5.6644,5.8956,0
9640,CA-2015-116638,2015-01-28,2015-01-31,1,JH-15985,28027,1,FUR-TA-10000198,Not,On-Time,4297.644,13,-1862.3124,6159.9564,3
9641,CA-2014-104563,2014-07-03,2014-12-03,2,CM-12715,98103,2,OFF-AR-10000390,Not,Late,20.65,5,9.499,11.151,153
9642,CA-2014-104563,2014-07-03,2014-12-03,2,CM-12715,98103,2,OFF-ST-10000934,Not,Late,204.9,5,0.0,204.9,153
9643,CA-2014-104563,2014-07-03,2014-12-03,2,CM-12715,98103,2,FUR-CH-10002780,Not,Late,436.704,6,21.8352,414.8688,153
9644,CA-2014-104563,2014-07-03,2014-12-03,2,CM-12715,98103,2,FUR-CH-10004495,Not,Late,481.568,2,54.1764,427.3916,153
9645,US-2017-107979,2017-08-06,2017-08-06,2,FO-14305,85301,2,TEC-AC-10002006,Not,On-Time,89.544,7,12.3123,77.2317,0
9646,US-2017-107979,2017-08-06,2017-08-06,2,FO-14305,85301,2,OFF-ST-10002485,Not,On-Time,35.168,2,-8.3524,43.5204,0
9647,US-2017-107979,2017-08-06,2017-08-06,2,FO-14305,85301,2,OFF-BI-10000778,Not,On-Time,72.588,2,-48.392,120.98,0
9648,CA-2014-150518,2014-11-19,2014-11-24,2,MW-18220,55433,3,OFF-ST-10000877,Not,On-Time,221.16,4,57.5016,163.6584,5
9649,CA-2014-150518,2014-11-19,2014-11-24,2,MW-18220,55433,3,TEC-PH-10002103,Not,On-Time,281.97,3,78.9516,203.0184,5
9650,CA-2016-107104,2016-11-26,2016-11-30,2,MS-17365,90045,2,FUR-BO-10002213,Not,On-Time,3406.664,8,160.3136,3246.3504,4
9651,CA-2016-107104,2016-11-26,2016-11-30,2,MS-17365,90045,2,OFF-AR-10004269,Not,On-Time,37.17,9,10.4076,26.7624,4
9652,CA-2016-107104,2016-11-26,2016-11-30,2,MS-17365,90045,2,OFF-AP-10000055,Not,On-Time,64.96,2,19.488,45.472,4
9653,CA-2016-107104,2016-11-26,2016-11-30,2,MS-17365,90045,2,FUR-FU-10002937,Not,On-Time,595.38,6,297.69,297.69,4
9654,CA-2017-161893,2017-01-23,2017-01-27,2,HP-14815,85705,2,TEC-AC-10001874,Not,On-Time,95.984,2,11.998,83.986,4
9655,CA-2017-161893,2017-01-23,2017-01-27,2,HP-14815,85705,2,OFF-BI-10004506,Not,On-Time,4.938,2,-3.6212,8.5592,4
9656,CA-2014-156160,2014-09-22,2014-09-29,2,AS-10090,10035,4,FUR-FU-10001876,Not,Late,97.44,3,35.0784,62.3616,7
9657,CA-2014-156160,2014-09-22,2014-09-29,2,AS-10090,10035,4,OFF-BI-10003355,Not,Late,3.984,1,1.3944,2.5896,7
9658,CA-2014-156160,2014-09-22,2014-09-29,2,AS-10090,10035,4,OFF-AR-10003876,Not,Late,13.04,4,5.7376,7.3024,7
9659,CA-2014-156160,2014-09-22,2014-09-29,2,AS-10090,10035,4,FUR-CH-10004983,Not,Late,579.528,4,83.7096,495.8184,7
9660,CA-2014-100860,2014-03-26,2014-03-30,1,CS-12505,91767,2,OFF-LA-10001982,Not,Late,18.75,5,9.0,9.75,4
9661,CA-2016-160717,2016-06-06,2016-11-06,2,ME-17320,93101,2,TEC-PH-10001459,Not,Late,3023.928,9,226.7946,2797.1334,153
9662,CA-2016-160717,2016-06-06,2016-11-06,2,ME-17320,93101,2,TEC-AC-10002134,Not,Late,26.96,2,3.7744,23.1856,153
9663,CA-2016-160717,2016-06-06,2016-11-06,2,ME-17320,93101,2,TEC-PH-10001760,Not,Late,477.6,3,161.19,316.41,153
9664,CA-2017-132619,2017-08-31,2017-08-31,2,MS-17770,94109,2,OFF-ST-10001511,Not,On-Time,193.95,3,9.6975,184.2525,0
9665,US-2015-120957,2015-07-12,2015-07-12,4,KH-16690,92503,2,OFF-PA-10003953,Not,On-Time,12.96,2,6.2208,6.7392,0
9666,CA-2017-157448,2017-11-16,2017-11-20,2,LC-16885,90049,2,FUR-FU-10003268,Not,On-Time,119.94,3,23.988,95.952,4
9667,CA-2017-157448,2017-11-16,2017-11-20,2,LC-16885,90049,2,FUR-FU-10001847,Not,On-Time,12.42,3,4.4712,7.9488,4
9668,CA-2016-126270,2016-04-23,2016-04-27,2,AF-10870,92672,2,OFF-BI-10002764,Not,On-Time,18.088,7,6.5569,11.5311,4
9669,CA-2016-126270,2016-04-23,2016-04-27,2,AF-10870,92672,2,OFF-EN-10004386,Not,On-Time,71.97,3,35.985,35.985,4
9670,CA-2017-145275,2017-02-04,2017-06-04,2,AH-10465,35601,1,OFF-LA-10001569,Not,Late,14.94,3,6.8724,8.0676,120
9671,CA-2015-133396,2015-08-13,2015-08-15,3,GK-14620,27405,1,OFF-AR-10001446,Not,On-Time,64.68,7,8.085,56.595,2
9672,US-2017-140312,2017-11-13,2017-11-19,2,KL-16645,94568,2,TEC-PH-10003442,Not,Late,22.0,5,1.375,20.625,6
9673,CA-2016-114867,2016-12-23,2016-12-28,2,FM-14290,19143,4,OFF-PA-10000477,Not,On-Time,7.968,2,2.6892,5.2788,5
9674,CA-2016-114867,2016-12-23,2016-12-28,2,FM-14290,19143,4,TEC-PH-10002645,Not,On-Time,1499.97,5,-374.9925,1874.9625,5
9675,US-2014-164644,2014-07-22,2014-07-24,1,JL-15850,77095,3,OFF-ST-10003123,Not,On-Time,26.632,1,1.3316,25.3004,2
9676,CA-2016-137393,2016-06-05,2016-10-05,2,GM-14500,93309,2,FUR-FU-10001617,Not,Late,41.6,4,14.144,27.456,122
9677,US-2014-120175,2014-11-28,2014-11-28,2,MC-17635,47374,3,OFF-EN-10003862,Not,On-Time,64.02,6,29.4492,34.5708,0
9678,CA-2016-144785,2016-04-18,2016-04-23,2,CS-12490,10009,4,OFF-AR-10001573,Not,On-Time,6.99,3,2.0271,4.9629,5
9679,CA-2016-144785,2016-04-18,2016-04-23,2,CS-12490,10009,4,OFF-SU-10004290,Not,On-Time,6.84,1,1.8468,4.9932,5
9680,CA-2015-130113,2015-12-27,2015-12-31,2,AH-10030,94122,2,OFF-ST-10000046,Not,On-Time,323.1,2,61.389,261.711,4
9681,CA-2015-130113,2015-12-27,2015-12-31,2,AH-10030,94122,2,TEC-PH-10003505,Not,On-Time,668.16,9,75.168,592.992,4
9682,CA-2017-122770,2017-12-13,2017-12-18,2,EP-13915,94122,2,OFF-LA-10004559,Not,On-Time,8.64,3,4.2336,4.4064,5
